"","plot","year","month","spei"
"11173","1HAS1","2000","01",-1.50151447064939
"11174","1HAS2","2000","01",-1.46914620681516
"11175","1HBS1","2000","01",-1.46914620681516
"11176","1HBS2","2000","01",-1.50151447064939
"11177","1MAS1","2000","01",-1.46914620681516
"11178","1MAS2","2000","01",-1.50151447064939
"11179","1MBS1","2000","01",-1.46914620681516
"11180","1MBS2","2000","01",-1.46914620681516
"11181","1U1","2000","01",-1.46914620681516
"11182","1U2","2000","01",-1.46914620681516
"11183","2HAS1","2000","01",-1.53518901567
"11184","2HAS2","2000","01",-1.53518901567
"11185","2HAU1","2000","01",-1.53518901567
"11186","2HAU2","2000","01",-1.53518901567
"11187","2HBS1","2000","01",-1.55272642712011
"11188","2HBS2","2000","01",-1.53518901567
"11189","2HBU1","2000","01",-1.50151447064939
"11190","2HBU2","2000","01",-1.53518901567
"11191","2MAS1","2000","01",-1.55272642712011
"11192","2MAS2","2000","01",-1.53518901567
"11193","2MAU1","2000","01",-1.53518901567
"11194","2MAU2","2000","01",-1.53518901567
"11195","2MBS1","2000","01",-1.55272642712011
"11196","2MBS2","2000","01",-1.53518901567
"11197","2MBS3","2000","01",-1.53518901567
"11198","2MBU1","2000","01",-1.53518901567
"11199","2MBU2","2000","01",-1.53518901567
"11200","2U1","2000","01",-1.55272642712011
"11201","2U2","2000","01",-1.55272642712011
"11202","3HAS1","2000","01",-1.55272642712011
"11203","3HAS2","2000","01",-1.53518901567
"11204","3HBS1","2000","01",-1.55272642712011
"11205","3HBS2","2000","01",-1.55272642712011
"11206","3MAS1","2000","01",-1.55272642712011
"11207","3MAS2","2000","01",-1.55272642712011
"11208","3MBS1","2000","01",-1.55272642712011
"11209","3MBS2","2000","01",-1.55272642712011
"11210","3MBS3","2000","01",-1.55272642712011
"11211","3U2","2000","01",-1.53518901567
"11212","3HBU1","2000","01",-1.50151447064939
"11213","3HAU1","2000","01",-1.50151447064939
"11214","3MAU1","2000","01",-1.53224564744413
"11215","3LAU1","2000","01",-1.53224564744413
"11216","3MAU2","2000","01",-1.53224564744413
"11217","3MBU2","2000","01",-1.55891524361765
"11218","3MBU1","2000","01",-1.55891524361765
"11219","3HAU2","2000","01",-1.55891524361765
"11220","3HBU2","2000","01",-1.55891524361765
"11221","3U1","2000","01",-1.55891524361765
"11222","1HAS1","2000","02",-1.32296575249618
"11223","1HAS2","2000","02",-1.28036636008717
"11224","1HBS1","2000","02",-1.28036636008717
"11225","1HBS2","2000","02",-1.32296575249618
"11226","1MAS1","2000","02",-1.28036636008717
"11227","1MAS2","2000","02",-1.32296575249618
"11228","1MBS1","2000","02",-1.28036636008717
"11229","1MBS2","2000","02",-1.28036636008717
"11230","1U1","2000","02",-1.28036636008717
"11231","1U2","2000","02",-1.28036636008717
"11232","2HAS1","2000","02",-1.33266607487392
"11233","2HAS2","2000","02",-1.33266607487392
"11234","2HAU1","2000","02",-1.33266607487392
"11235","2HAU2","2000","02",-1.33266607487392
"11236","2HBS1","2000","02",-1.3417582260044
"11237","2HBS2","2000","02",-1.33266607487392
"11238","2HBU1","2000","02",-1.32296575249618
"11239","2HBU2","2000","02",-1.33266607487392
"11240","2MAS1","2000","02",-1.3417582260044
"11241","2MAS2","2000","02",-1.33266607487392
"11242","2MAU1","2000","02",-1.33266607487392
"11243","2MAU2","2000","02",-1.33266607487392
"11244","2MBS1","2000","02",-1.3417582260044
"11245","2MBS2","2000","02",-1.33266607487392
"11246","2MBS3","2000","02",-1.33266607487392
"11247","2MBU1","2000","02",-1.33266607487392
"11248","2MBU2","2000","02",-1.33266607487392
"11249","2U1","2000","02",-1.3417582260044
"11250","2U2","2000","02",-1.3417582260044
"11251","3HAS1","2000","02",-1.3417582260044
"11252","3HAS2","2000","02",-1.33266607487392
"11253","3HBS1","2000","02",-1.3417582260044
"11254","3HBS2","2000","02",-1.3417582260044
"11255","3MAS1","2000","02",-1.3417582260044
"11256","3MAS2","2000","02",-1.3417582260044
"11257","3MBS1","2000","02",-1.3417582260044
"11258","3MBS2","2000","02",-1.3417582260044
"11259","3MBS3","2000","02",-1.3417582260044
"11260","3U2","2000","02",-1.33266607487392
"11261","3HBU1","2000","02",-1.32296575249618
"11262","3HAU1","2000","02",-1.32296575249618
"11263","3MAU1","2000","02",-1.38711837821688
"11264","3LAU1","2000","02",-1.38711837821688
"11265","3MAU2","2000","02",-1.38711837821688
"11266","3MBU2","2000","02",-1.38964663889836
"11267","3MBU1","2000","02",-1.38964663889836
"11268","3HAU2","2000","02",-1.38964663889836
"11269","3HBU2","2000","02",-1.38964663889836
"11270","3U1","2000","02",-1.38964663889836
"11271","1HAS1","2000","03",-0.200885893470943
"11272","1HAS2","2000","03",-0.0355559524123167
"11273","1HBS1","2000","03",-0.0355559524123167
"11274","1HBS2","2000","03",-0.200885893470943
"11275","1MAS1","2000","03",-0.0355559524123167
"11276","1MAS2","2000","03",-0.200885893470943
"11277","1MBS1","2000","03",-0.0355559524123167
"11278","1MBS2","2000","03",-0.0355559524123167
"11279","1U1","2000","03",-0.0355559524123167
"11280","1U2","2000","03",-0.0355559524123167
"11281","2HAS1","2000","03",-0.229801089844852
"11282","2HAS2","2000","03",-0.229801089844852
"11283","2HAU1","2000","03",-0.229801089844852
"11284","2HAU2","2000","03",-0.229801089844852
"11285","2HBS1","2000","03",-0.138321078025861
"11286","2HBS2","2000","03",-0.229801089844852
"11287","2HBU1","2000","03",-0.200885893470943
"11288","2HBU2","2000","03",-0.229801089844852
"11289","2MAS1","2000","03",-0.138321078025861
"11290","2MAS2","2000","03",-0.229801089844852
"11291","2MAU1","2000","03",-0.229801089844852
"11292","2MAU2","2000","03",-0.229801089844852
"11293","2MBS1","2000","03",-0.138321078025861
"11294","2MBS2","2000","03",-0.229801089844852
"11295","2MBS3","2000","03",-0.229801089844852
"11296","2MBU1","2000","03",-0.229801089844852
"11297","2MBU2","2000","03",-0.229801089844852
"11298","2U1","2000","03",-0.138321078025861
"11299","2U2","2000","03",-0.138321078025861
"11300","3HAS1","2000","03",-0.138321078025861
"11301","3HAS2","2000","03",-0.229801089844852
"11302","3HBS1","2000","03",-0.138321078025861
"11303","3HBS2","2000","03",-0.138321078025861
"11304","3MAS1","2000","03",-0.138321078025861
"11305","3MAS2","2000","03",-0.138321078025861
"11306","3MBS1","2000","03",-0.138321078025861
"11307","3MBS2","2000","03",-0.138321078025861
"11308","3MBS3","2000","03",-0.138321078025861
"11309","3U2","2000","03",-0.229801089844852
"11310","3HBU1","2000","03",-0.200885893470943
"11311","3HAU1","2000","03",-0.200885893470943
"11312","3MAU1","2000","03",-0.458175403501185
"11313","3LAU1","2000","03",-0.458175403501185
"11314","3MAU2","2000","03",-0.458175403501185
"11315","3MBU2","2000","03",-0.436350452443059
"11316","3MBU1","2000","03",-0.436350452443059
"11317","3HAU2","2000","03",-0.436350452443059
"11318","3HBU2","2000","03",-0.436350452443059
"11319","3U1","2000","03",-0.436350452443059
"11320","1HAS1","2000","04",-0.270993431822002
"11321","1HAS2","2000","04",-0.141307370122872
"11322","1HBS1","2000","04",-0.141307370122872
"11323","1HBS2","2000","04",-0.270993431822002
"11324","1MAS1","2000","04",-0.141307370122872
"11325","1MAS2","2000","04",-0.270993431822002
"11326","1MBS1","2000","04",-0.141307370122872
"11327","1MBS2","2000","04",-0.141307370122872
"11328","1U1","2000","04",-0.141307370122872
"11329","1U2","2000","04",-0.141307370122872
"11330","2HAS1","2000","04",-0.269082598238051
"11331","2HAS2","2000","04",-0.269082598238051
"11332","2HAU1","2000","04",-0.269082598238051
"11333","2HAU2","2000","04",-0.269082598238051
"11334","2HBS1","2000","04",-0.186348077720963
"11335","2HBS2","2000","04",-0.269082598238051
"11336","2HBU1","2000","04",-0.270993431822002
"11337","2HBU2","2000","04",-0.269082598238051
"11338","2MAS1","2000","04",-0.186348077720963
"11339","2MAS2","2000","04",-0.269082598238051
"11340","2MAU1","2000","04",-0.269082598238051
"11341","2MAU2","2000","04",-0.269082598238051
"11342","2MBS1","2000","04",-0.186348077720963
"11343","2MBS2","2000","04",-0.269082598238051
"11344","2MBS3","2000","04",-0.269082598238051
"11345","2MBU1","2000","04",-0.269082598238051
"11346","2MBU2","2000","04",-0.269082598238051
"11347","2U1","2000","04",-0.186348077720963
"11348","2U2","2000","04",-0.186348077720963
"11349","3HAS1","2000","04",-0.186348077720963
"11350","3HAS2","2000","04",-0.269082598238051
"11351","3HBS1","2000","04",-0.186348077720963
"11352","3HBS2","2000","04",-0.186348077720963
"11353","3MAS1","2000","04",-0.186348077720963
"11354","3MAS2","2000","04",-0.186348077720963
"11355","3MBS1","2000","04",-0.186348077720963
"11356","3MBS2","2000","04",-0.186348077720963
"11357","3MBS3","2000","04",-0.186348077720963
"11358","3U2","2000","04",-0.269082598238051
"11359","3HBU1","2000","04",-0.270993431822002
"11360","3HAU1","2000","04",-0.270993431822002
"11361","3MAU1","2000","04",-0.40190484373541
"11362","3LAU1","2000","04",-0.40190484373541
"11363","3MAU2","2000","04",-0.40190484373541
"11364","3MBU2","2000","04",-0.343275980544427
"11365","3MBU1","2000","04",-0.343275980544427
"11366","3HAU2","2000","04",-0.343275980544427
"11367","3HBU2","2000","04",-0.343275980544427
"11368","3U1","2000","04",-0.343275980544427
"11369","1HAS1","2000","05",-0.665987035555654
"11370","1HAS2","2000","05",-0.508690079633232
"11371","1HBS1","2000","05",-0.508690079633232
"11372","1HBS2","2000","05",-0.665987035555654
"11373","1MAS1","2000","05",-0.508690079633232
"11374","1MAS2","2000","05",-0.665987035555654
"11375","1MBS1","2000","05",-0.508690079633232
"11376","1MBS2","2000","05",-0.508690079633232
"11377","1U1","2000","05",-0.508690079633232
"11378","1U2","2000","05",-0.508690079633232
"11379","2HAS1","2000","05",-0.709365842966296
"11380","2HAS2","2000","05",-0.709365842966296
"11381","2HAU1","2000","05",-0.709365842966296
"11382","2HAU2","2000","05",-0.709365842966296
"11383","2HBS1","2000","05",-0.645635148615395
"11384","2HBS2","2000","05",-0.709365842966296
"11385","2HBU1","2000","05",-0.665987035555654
"11386","2HBU2","2000","05",-0.709365842966296
"11387","2MAS1","2000","05",-0.645635148615395
"11388","2MAS2","2000","05",-0.709365842966296
"11389","2MAU1","2000","05",-0.709365842966296
"11390","2MAU2","2000","05",-0.709365842966296
"11391","2MBS1","2000","05",-0.645635148615395
"11392","2MBS2","2000","05",-0.709365842966296
"11393","2MBS3","2000","05",-0.709365842966296
"11394","2MBU1","2000","05",-0.709365842966296
"11395","2MBU2","2000","05",-0.709365842966296
"11396","2U1","2000","05",-0.645635148615395
"11397","2U2","2000","05",-0.645635148615395
"11398","3HAS1","2000","05",-0.645635148615395
"11399","3HAS2","2000","05",-0.709365842966296
"11400","3HBS1","2000","05",-0.645635148615395
"11401","3HBS2","2000","05",-0.645635148615395
"11402","3MAS1","2000","05",-0.645635148615395
"11403","3MAS2","2000","05",-0.645635148615395
"11404","3MBS1","2000","05",-0.645635148615395
"11405","3MBS2","2000","05",-0.645635148615395
"11406","3MBS3","2000","05",-0.645635148615395
"11407","3U2","2000","05",-0.709365842966296
"11408","3HBU1","2000","05",-0.665987035555654
"11409","3HAU1","2000","05",-0.665987035555654
"11410","3MAU1","2000","05",-0.781005882052979
"11411","3LAU1","2000","05",-0.781005882052979
"11412","3MAU2","2000","05",-0.781005882052979
"11413","3MBU2","2000","05",-0.745874493336393
"11414","3MBU1","2000","05",-0.745874493336393
"11415","3HAU2","2000","05",-0.745874493336393
"11416","3HBU2","2000","05",-0.745874493336393
"11417","3U1","2000","05",-0.745874493336393
"11418","1HAS1","2000","06",-0.892678408989068
"11419","1HAS2","2000","06",-0.943927820682869
"11420","1HBS1","2000","06",-0.943927820682869
"11421","1HBS2","2000","06",-0.892678408989068
"11422","1MAS1","2000","06",-0.943927820682869
"11423","1MAS2","2000","06",-0.892678408989068
"11424","1MBS1","2000","06",-0.943927820682869
"11425","1MBS2","2000","06",-0.943927820682869
"11426","1U1","2000","06",-0.943927820682869
"11427","1U2","2000","06",-0.943927820682869
"11428","2HAS1","2000","06",-0.935639369575508
"11429","2HAS2","2000","06",-0.935639369575508
"11430","2HAU1","2000","06",-0.935639369575508
"11431","2HAU2","2000","06",-0.935639369575508
"11432","2HBS1","2000","06",-0.944809889038086
"11433","2HBS2","2000","06",-0.935639369575508
"11434","2HBU1","2000","06",-0.892678408989068
"11435","2HBU2","2000","06",-0.935639369575508
"11436","2MAS1","2000","06",-0.944809889038086
"11437","2MAS2","2000","06",-0.935639369575508
"11438","2MAU1","2000","06",-0.935639369575508
"11439","2MAU2","2000","06",-0.935639369575508
"11440","2MBS1","2000","06",-0.944809889038086
"11441","2MBS2","2000","06",-0.935639369575508
"11442","2MBS3","2000","06",-0.935639369575508
"11443","2MBU1","2000","06",-0.935639369575508
"11444","2MBU2","2000","06",-0.935639369575508
"11445","2U1","2000","06",-0.944809889038086
"11446","2U2","2000","06",-0.944809889038086
"11447","3HAS1","2000","06",-0.944809889038086
"11448","3HAS2","2000","06",-0.935639369575508
"11449","3HBS1","2000","06",-0.944809889038086
"11450","3HBS2","2000","06",-0.944809889038086
"11451","3MAS1","2000","06",-0.944809889038086
"11452","3MAS2","2000","06",-0.944809889038086
"11453","3MBS1","2000","06",-0.944809889038086
"11454","3MBS2","2000","06",-0.944809889038086
"11455","3MBS3","2000","06",-0.944809889038086
"11456","3U2","2000","06",-0.935639369575508
"11457","3HBU1","2000","06",-0.892678408989068
"11458","3HAU1","2000","06",-0.892678408989068
"11459","3MAU1","2000","06",-0.857182374306912
"11460","3LAU1","2000","06",-0.857182374306912
"11461","3MAU2","2000","06",-0.857182374306912
"11462","3MBU2","2000","06",-0.892839738589298
"11463","3MBU1","2000","06",-0.892839738589298
"11464","3HAU2","2000","06",-0.892839738589298
"11465","3HBU2","2000","06",-0.892839738589298
"11466","3U1","2000","06",-0.892839738589298
"11467","1HAS1","2000","07",-1.14475567511871
"11468","1HAS2","2000","07",-1.11759191005375
"11469","1HBS1","2000","07",-1.11759191005375
"11470","1HBS2","2000","07",-1.14475567511871
"11471","1MAS1","2000","07",-1.11759191005375
"11472","1MAS2","2000","07",-1.14475567511871
"11473","1MBS1","2000","07",-1.11759191005375
"11474","1MBS2","2000","07",-1.11759191005375
"11475","1U1","2000","07",-1.11759191005375
"11476","1U2","2000","07",-1.11759191005375
"11477","2HAS1","2000","07",-1.1452532507949
"11478","2HAS2","2000","07",-1.1452532507949
"11479","2HAU1","2000","07",-1.1452532507949
"11480","2HAU2","2000","07",-1.1452532507949
"11481","2HBS1","2000","07",-1.08784468140266
"11482","2HBS2","2000","07",-1.1452532507949
"11483","2HBU1","2000","07",-1.14475567511871
"11484","2HBU2","2000","07",-1.1452532507949
"11485","2MAS1","2000","07",-1.08784468140266
"11486","2MAS2","2000","07",-1.1452532507949
"11487","2MAU1","2000","07",-1.1452532507949
"11488","2MAU2","2000","07",-1.1452532507949
"11489","2MBS1","2000","07",-1.08784468140266
"11490","2MBS2","2000","07",-1.1452532507949
"11491","2MBS3","2000","07",-1.1452532507949
"11492","2MBU1","2000","07",-1.1452532507949
"11493","2MBU2","2000","07",-1.1452532507949
"11494","2U1","2000","07",-1.08784468140266
"11495","2U2","2000","07",-1.08784468140266
"11496","3HAS1","2000","07",-1.08784468140266
"11497","3HAS2","2000","07",-1.1452532507949
"11498","3HBS1","2000","07",-1.08784468140266
"11499","3HBS2","2000","07",-1.08784468140266
"11500","3MAS1","2000","07",-1.08784468140266
"11501","3MAS2","2000","07",-1.08784468140266
"11502","3MBS1","2000","07",-1.08784468140266
"11503","3MBS2","2000","07",-1.08784468140266
"11504","3MBS3","2000","07",-1.08784468140266
"11505","3U2","2000","07",-1.1452532507949
"11506","3HBU1","2000","07",-1.14475567511871
"11507","3HAU1","2000","07",-1.14475567511871
"11508","3MAU1","2000","07",-1.19708523344916
"11509","3LAU1","2000","07",-1.19708523344916
"11510","3MAU2","2000","07",-1.19708523344916
"11511","3MBU2","2000","07",-1.23536952529806
"11512","3MBU1","2000","07",-1.23536952529806
"11513","3HAU2","2000","07",-1.23536952529806
"11514","3HBU2","2000","07",-1.23536952529806
"11515","3U1","2000","07",-1.23536952529806
"11516","1HAS1","2000","08",-0.7515803474154
"11517","1HAS2","2000","08",-0.861759202005096
"11518","1HBS1","2000","08",-0.861759202005096
"11519","1HBS2","2000","08",-0.7515803474154
"11520","1MAS1","2000","08",-0.861759202005096
"11521","1MAS2","2000","08",-0.7515803474154
"11522","1MBS1","2000","08",-0.861759202005096
"11523","1MBS2","2000","08",-0.861759202005096
"11524","1U1","2000","08",-0.861759202005096
"11525","1U2","2000","08",-0.861759202005096
"11526","2HAS1","2000","08",-0.806808149655538
"11527","2HAS2","2000","08",-0.806808149655538
"11528","2HAU1","2000","08",-0.806808149655538
"11529","2HAU2","2000","08",-0.806808149655538
"11530","2HBS1","2000","08",-0.857825809517773
"11531","2HBS2","2000","08",-0.806808149655538
"11532","2HBU1","2000","08",-0.7515803474154
"11533","2HBU2","2000","08",-0.806808149655538
"11534","2MAS1","2000","08",-0.857825809517773
"11535","2MAS2","2000","08",-0.806808149655538
"11536","2MAU1","2000","08",-0.806808149655538
"11537","2MAU2","2000","08",-0.806808149655538
"11538","2MBS1","2000","08",-0.857825809517773
"11539","2MBS2","2000","08",-0.806808149655538
"11540","2MBS3","2000","08",-0.806808149655538
"11541","2MBU1","2000","08",-0.806808149655538
"11542","2MBU2","2000","08",-0.806808149655538
"11543","2U1","2000","08",-0.857825809517773
"11544","2U2","2000","08",-0.857825809517773
"11545","3HAS1","2000","08",-0.857825809517773
"11546","3HAS2","2000","08",-0.806808149655538
"11547","3HBS1","2000","08",-0.857825809517773
"11548","3HBS2","2000","08",-0.857825809517773
"11549","3MAS1","2000","08",-0.857825809517773
"11550","3MAS2","2000","08",-0.857825809517773
"11551","3MBS1","2000","08",-0.857825809517773
"11552","3MBS2","2000","08",-0.857825809517773
"11553","3MBS3","2000","08",-0.857825809517773
"11554","3U2","2000","08",-0.806808149655538
"11555","3HBU1","2000","08",-0.7515803474154
"11556","3HAU1","2000","08",-0.7515803474154
"11557","3MAU1","2000","08",-0.756822427590309
"11558","3LAU1","2000","08",-0.756822427590309
"11559","3MAU2","2000","08",-0.756822427590309
"11560","3MBU2","2000","08",-0.75196941558692
"11561","3MBU1","2000","08",-0.75196941558692
"11562","3HAU2","2000","08",-0.75196941558692
"11563","3HBU2","2000","08",-0.75196941558692
"11564","3U1","2000","08",-0.75196941558692
"11565","1HAS1","2000","09",-1.61641637081522
"11566","1HAS2","2000","09",-1.68433537834958
"11567","1HBS1","2000","09",-1.68433537834958
"11568","1HBS2","2000","09",-1.61641637081522
"11569","1MAS1","2000","09",-1.68433537834958
"11570","1MAS2","2000","09",-1.61641637081522
"11571","1MBS1","2000","09",-1.68433537834958
"11572","1MBS2","2000","09",-1.68433537834958
"11573","1U1","2000","09",-1.68433537834958
"11574","1U2","2000","09",-1.68433537834958
"11575","2HAS1","2000","09",-1.65076114858016
"11576","2HAS2","2000","09",-1.65076114858016
"11577","2HAU1","2000","09",-1.65076114858016
"11578","2HAU2","2000","09",-1.65076114858016
"11579","2HBS1","2000","09",-1.68365487870268
"11580","2HBS2","2000","09",-1.65076114858016
"11581","2HBU1","2000","09",-1.61641637081522
"11582","2HBU2","2000","09",-1.65076114858016
"11583","2MAS1","2000","09",-1.68365487870268
"11584","2MAS2","2000","09",-1.65076114858016
"11585","2MAU1","2000","09",-1.65076114858016
"11586","2MAU2","2000","09",-1.65076114858016
"11587","2MBS1","2000","09",-1.68365487870268
"11588","2MBS2","2000","09",-1.65076114858016
"11589","2MBS3","2000","09",-1.65076114858016
"11590","2MBU1","2000","09",-1.65076114858016
"11591","2MBU2","2000","09",-1.65076114858016
"11592","2U1","2000","09",-1.68365487870268
"11593","2U2","2000","09",-1.68365487870268
"11594","3HAS1","2000","09",-1.68365487870268
"11595","3HAS2","2000","09",-1.65076114858016
"11596","3HBS1","2000","09",-1.68365487870268
"11597","3HBS2","2000","09",-1.68365487870268
"11598","3MAS1","2000","09",-1.68365487870268
"11599","3MAS2","2000","09",-1.68365487870268
"11600","3MBS1","2000","09",-1.68365487870268
"11601","3MBS2","2000","09",-1.68365487870268
"11602","3MBS3","2000","09",-1.68365487870268
"11603","3U2","2000","09",-1.65076114858016
"11604","3HBU1","2000","09",-1.61641637081522
"11605","3HAU1","2000","09",-1.61641637081522
"11606","3MAU1","2000","09",-1.66204165618068
"11607","3LAU1","2000","09",-1.66204165618068
"11608","3MAU2","2000","09",-1.66204165618068
"11609","3MBU2","2000","09",-1.77044198621978
"11610","3MBU1","2000","09",-1.77044198621978
"11611","3HAU2","2000","09",-1.77044198621978
"11612","3HBU2","2000","09",-1.77044198621978
"11613","3U1","2000","09",-1.77044198621978
"11614","1HAS1","2000","10",-0.130229585740731
"11615","1HAS2","2000","10",-0.117681007801322
"11616","1HBS1","2000","10",-0.117681007801322
"11617","1HBS2","2000","10",-0.130229585740731
"11618","1MAS1","2000","10",-0.117681007801322
"11619","1MAS2","2000","10",-0.130229585740731
"11620","1MBS1","2000","10",-0.117681007801322
"11621","1MBS2","2000","10",-0.117681007801322
"11622","1U1","2000","10",-0.117681007801322
"11623","1U2","2000","10",-0.117681007801322
"11624","2HAS1","2000","10",-0.307780809592486
"11625","2HAS2","2000","10",-0.307780809592486
"11626","2HAU1","2000","10",-0.307780809592486
"11627","2HAU2","2000","10",-0.307780809592486
"11628","2HBS1","2000","10",-0.359972343567912
"11629","2HBS2","2000","10",-0.307780809592486
"11630","2HBU1","2000","10",-0.130229585740731
"11631","2HBU2","2000","10",-0.307780809592486
"11632","2MAS1","2000","10",-0.359972343567912
"11633","2MAS2","2000","10",-0.307780809592486
"11634","2MAU1","2000","10",-0.307780809592486
"11635","2MAU2","2000","10",-0.307780809592486
"11636","2MBS1","2000","10",-0.359972343567912
"11637","2MBS2","2000","10",-0.307780809592486
"11638","2MBS3","2000","10",-0.307780809592486
"11639","2MBU1","2000","10",-0.307780809592486
"11640","2MBU2","2000","10",-0.307780809592486
"11641","2U1","2000","10",-0.359972343567912
"11642","2U2","2000","10",-0.359972343567912
"11643","3HAS1","2000","10",-0.359972343567912
"11644","3HAS2","2000","10",-0.307780809592486
"11645","3HBS1","2000","10",-0.359972343567912
"11646","3HBS2","2000","10",-0.359972343567912
"11647","3MAS1","2000","10",-0.359972343567912
"11648","3MAS2","2000","10",-0.359972343567912
"11649","3MBS1","2000","10",-0.359972343567912
"11650","3MBS2","2000","10",-0.359972343567912
"11651","3MBS3","2000","10",-0.359972343567912
"11652","3U2","2000","10",-0.307780809592486
"11653","3HBU1","2000","10",-0.130229585740731
"11654","3HAU1","2000","10",-0.130229585740731
"11655","3MAU1","2000","10",-0.144734080332936
"11656","3LAU1","2000","10",-0.144734080332936
"11657","3MAU2","2000","10",-0.144734080332936
"11658","3MBU2","2000","10",-0.0331748076101894
"11659","3MBU1","2000","10",-0.0331748076101894
"11660","3HAU2","2000","10",-0.0331748076101894
"11661","3HBU2","2000","10",-0.0331748076101894
"11662","3U1","2000","10",-0.0331748076101894
"11663","1HAS1","2000","11",0.995411871295928
"11664","1HAS2","2000","11",1.05893302352192
"11665","1HBS1","2000","11",1.05893302352192
"11666","1HBS2","2000","11",0.995411871295928
"11667","1MAS1","2000","11",1.05893302352192
"11668","1MAS2","2000","11",0.995411871295928
"11669","1MBS1","2000","11",1.05893302352192
"11670","1MBS2","2000","11",1.05893302352192
"11671","1U1","2000","11",1.05893302352192
"11672","1U2","2000","11",1.05893302352192
"11673","2HAS1","2000","11",0.889224907149582
"11674","2HAS2","2000","11",0.889224907149582
"11675","2HAU1","2000","11",0.889224907149582
"11676","2HAU2","2000","11",0.889224907149582
"11677","2HBS1","2000","11",0.895863647879712
"11678","2HBS2","2000","11",0.889224907149582
"11679","2HBU1","2000","11",0.995411871295928
"11680","2HBU2","2000","11",0.889224907149582
"11681","2MAS1","2000","11",0.895863647879712
"11682","2MAS2","2000","11",0.889224907149582
"11683","2MAU1","2000","11",0.889224907149582
"11684","2MAU2","2000","11",0.889224907149582
"11685","2MBS1","2000","11",0.895863647879712
"11686","2MBS2","2000","11",0.889224907149582
"11687","2MBS3","2000","11",0.889224907149582
"11688","2MBU1","2000","11",0.889224907149582
"11689","2MBU2","2000","11",0.889224907149582
"11690","2U1","2000","11",0.895863647879712
"11691","2U2","2000","11",0.895863647879712
"11692","3HAS1","2000","11",0.895863647879712
"11693","3HAS2","2000","11",0.889224907149582
"11694","3HBS1","2000","11",0.895863647879712
"11695","3HBS2","2000","11",0.895863647879712
"11696","3MAS1","2000","11",0.895863647879712
"11697","3MAS2","2000","11",0.895863647879712
"11698","3MBS1","2000","11",0.895863647879712
"11699","3MBS2","2000","11",0.895863647879712
"11700","3MBS3","2000","11",0.895863647879712
"11701","3U2","2000","11",0.889224907149582
"11702","3HBU1","2000","11",0.995411871295928
"11703","3HAU1","2000","11",0.995411871295928
"11704","3MAU1","2000","11",0.904559641961778
"11705","3LAU1","2000","11",0.904559641961778
"11706","3MAU2","2000","11",0.904559641961778
"11707","3MBU2","2000","11",0.884537825458559
"11708","3MBU1","2000","11",0.884537825458559
"11709","3HAU2","2000","11",0.884537825458559
"11710","3HBU2","2000","11",0.884537825458559
"11711","3U1","2000","11",0.884537825458559
"11712","1HAS1","2000","12",1.6409976872533
"11713","1HAS2","2000","12",1.49402846435052
"11714","1HBS1","2000","12",1.49402846435052
"11715","1HBS2","2000","12",1.6409976872533
"11716","1MAS1","2000","12",1.49402846435052
"11717","1MAS2","2000","12",1.6409976872533
"11718","1MBS1","2000","12",1.49402846435052
"11719","1MBS2","2000","12",1.49402846435052
"11720","1U1","2000","12",1.49402846435052
"11721","1U2","2000","12",1.49402846435052
"11722","2HAS1","2000","12",1.60089833137085
"11723","2HAS2","2000","12",1.60089833137085
"11724","2HAU1","2000","12",1.60089833137085
"11725","2HAU2","2000","12",1.60089833137085
"11726","2HBS1","2000","12",1.59278710907176
"11727","2HBS2","2000","12",1.60089833137085
"11728","2HBU1","2000","12",1.6409976872533
"11729","2HBU2","2000","12",1.60089833137085
"11730","2MAS1","2000","12",1.59278710907176
"11731","2MAS2","2000","12",1.60089833137085
"11732","2MAU1","2000","12",1.60089833137085
"11733","2MAU2","2000","12",1.60089833137085
"11734","2MBS1","2000","12",1.59278710907176
"11735","2MBS2","2000","12",1.60089833137085
"11736","2MBS3","2000","12",1.60089833137085
"11737","2MBU1","2000","12",1.60089833137085
"11738","2MBU2","2000","12",1.60089833137085
"11739","2U1","2000","12",1.59278710907176
"11740","2U2","2000","12",1.59278710907176
"11741","3HAS1","2000","12",1.59278710907176
"11742","3HAS2","2000","12",1.60089833137085
"11743","3HBS1","2000","12",1.59278710907176
"11744","3HBS2","2000","12",1.59278710907176
"11745","3MAS1","2000","12",1.59278710907176
"11746","3MAS2","2000","12",1.59278710907176
"11747","3MBS1","2000","12",1.59278710907176
"11748","3MBS2","2000","12",1.59278710907176
"11749","3MBS3","2000","12",1.59278710907176
"11750","3U2","2000","12",1.60089833137085
"11751","3HBU1","2000","12",1.6409976872533
"11752","3HAU1","2000","12",1.6409976872533
"11753","3MAU1","2000","12",1.64705726553322
"11754","3LAU1","2000","12",1.64705726553322
"11755","3MAU2","2000","12",1.64705726553322
"11756","3MBU2","2000","12",1.63842440998736
"11757","3MBU1","2000","12",1.63842440998736
"11758","3HAU2","2000","12",1.63842440998736
"11759","3HBU2","2000","12",1.63842440998736
"11760","3U1","2000","12",1.63842440998736
"11761","1HAS1","2001","01",0.743801200623718
"11762","1HAS2","2001","01",0.575192810179662
"11763","1HBS1","2001","01",0.575192810179662
"11764","1HBS2","2001","01",0.743801200623718
"11765","1MAS1","2001","01",0.575192810179662
